"('June', 2007)",journal name not available,"S P Borkar, V Senthil Kumar , S S Mantha"
"('June', 2007)",journal name not available,"Deepti Gupta , Somes Bhaumik"
"('September', 2007)",journal name not available," G K                        Tyagi, Ashvani Goyal, D P Gon  , D K Mahajan"
"('September', 2007)",journal name not available," G Anita Hebsiba , S Thambidurai"
"('September', 2007)",journal name not available, [IPC Code: Int. Cl.8 D06M]
"('September', 2007)",journal name not available," S Subramanian, P S                        Karthikeyan, M Ragu  Ramachandran , A Velmurugan"
"('September', 2007)",journal name not available," S Dhamija , Manpreet Manshahia"
"('September', 2007)",journal name not available," D B                        Shakyawar, P C Patni , N P  Gupta"
"('September', 2007)",journal name not available, [IPC Code: Int. Cl.8 D04H]
"('September', 2007)",journal name not available," V K                        Kothari, A Das , Sreedevi R"
"('September', 2007)",journal name not available," Inderjeet Kaur, Vibha , Rajneesh  Sharma"
"('September', 2007)",journal name not available," B K Behera , Rajesh Mishra"
"('September', 2007)",journal name not available," Eglal H El-Gendy,  Nisreen M Ali"
"('September', 2007)",journal name not available," A  Das, V K Kothari , V Nagaraju"
"('September', 2007)",journal name not available," G Thilagavathi, S Krishna  Bala , T Kannaian"
"('September', 2007)",journal name not available," Ashis Kumar                        Samanta, Deepali Singhee,Gautam Basu, Santosh Kumar Biswas"
"('September', 2007)",journal name not available," Debasish Das, Sankar Ray Maulik ,  Subhash Chandra Bhattacharya"
"('September', 2007)",journal name not available," M                        Sheikhzadeh, S A  Hosseini , M Darvishzadeh"
"('September', 2007)",journal name not available,"G K Tyagi, Ashvani Goyal, D P Gon , D K Mahajan"
"('September', 2007)",journal name not available,"G Anita Hebsiba , S Thambidurai"
"('September', 2007)",journal name not available,"S Subramanian, P S Karthikeyan, M Ragu Ramachandran , A Velmurugan"
"('September', 2007)",journal name not available,"S Dhamija , Manpreet Manshahia"
"('September', 2007)",journal name not available,"D B Shakyawar, P C Patni , N P Gupta"
"('September', 2007)",journal name not available,"V K Kotharia,A Das , Sreedevi R"
"('September', 2007)",journal name not available,"Inderjeet Kaur, Vibha , Rajneesh Sharma"
"('September', 2007)",journal name not available,"B K Behera , Rajesh Mishra"
"('September', 2007)",journal name not available,"Eglal H El-Gendy , Nisreen M Ali"
"('September', 2007)",journal name not available,"A Das, V KKothari , V Nagaraju"
"('September', 2007)",journal name not available,"G Thilagavathi , S Krishna Bala , T Kannaian"
"('September', 2007)",journal name not available,"Ashis Kumar Samanta, Deepali Singhee, Gautam Basu , Santosh Kumar Biswas"
"('September', 2007)",journal name not available,"Debasish Das, Sankar Ray Maulik, Subhash Chandra Bhattacharya"
"('September', 2007)",journal name not available,"M Sheikhzadeh, S AHosseini , M Darvishzadeh"
"('December', 2007)",journal name not available," A V Ratna Prasad, K Murali Mohan Rao , K  Mohan Rao , A V S S K S Gupta"
"('December', 2007)",journal name not available, [IPC Code: Int. Cl.8 D04H]
"('December', 2007)",journal name not available," G K Tyagi, A Gopal , D P Gon"
"('December', 2007)",journal name not available," S N Subramanian, A Venkatachalam  , V Subramaniam"
"('December', 2007)",journal name not available," R Alagirusamy, Vinayak Ogale , Manick Bhowmick"
"('December', 2007)",journal name not available, [IPC Code: Int. Cl.8  D02G3/00]
"('December', 2007)",journal name not available," B K Behera , M P Mani"
"('December', 2007)",journal name not available," S Debnath  , M Madhusoothanan"
"('December', 2007)",journal name not available, Banu Uygun Nergis
"('December', 2007)",journal name not available," S Dhamija , Manisha  Chopra"
"('December', 2007)",journal name not available," M Parthiban , M Ramesh Kumar"
"('December', 2007)",journal name not available,"  Tatjana Mihailovic, Koviljka Asanovic , Tatjana Mihajlidi"
"('December', 2007)",journal name not available," P Dalvi, P Anthappan, N  Darade, N Kanoongo , R Adivarekar"
"('December', 2007)",journal name not available,"Hua Zhu, Ping Chen ,Ruixin Wu , Hui Zhang"
"('December', 2007)",journal name not available,"A V Ratna Prasad, K Murali Mohan Rao , K Mohan Rao , A V SS K S Gupta"
"('December', 2007)",journal name not available,"G K Tyagi, A Gopal , D P Gon"
"('December', 2007)",journal name not available,"S N Subramanian, AVenkatachalam , V Subramaniam "
"('December', 2007)",journal name not available,"R Alagirusamy, Vinayak Ogale , Manick Bhowmick"
"('December', 2007)",journal name not available,"B K Behera , M P Mani"
"('December', 2007)",journal name not available,"S Debnath, M Madhusoothanan"
"('December', 2007)",journal name not available,Banu Uygun Nergis
"('December', 2007)",journal name not available,"S Dhamija , Manisha Chopra"
"('December', 2007)",journal name not available,"M Parthiban , M Ramesh Kumar "
"('December', 2007)",journal name not available,"Tatjana Mihailovic, Koviljka Asanovic , Tatjana Mihajlidi"
"('December', 2007)",journal name not available,"P Dalvi, P Anthappan, N Darade, N Kanoongo , RAdivarekar"
"('December', 2007)",journal name not available,"Ashis Kumar Samanta , Priti Agarwal , Siddhartha Datta"
"('March', 2006)",journal name not available, L A Utracki
"('March', 2006)",journal name not available," [IPC Code: Int. Cl.8 B82B3/00, C01B33/00, D01H]"
"('March', 2006)",journal name not available," Han Gi Chae , Satish Kumar"
"('March', 2006)",journal name not available," [IPC Code: Int. Cl.8 B82B, C08K3/04]"
"('March', 2006)",journal name not available," Manjeet Jassal, Ashwini K Agrawal , Ninad S Save"
"('March', 2006)",journal name not available," S Mondal , J L Hu"
"('March', 2006)",journal name not available," Bojana Boh , Emil Knez"
"('March', 2006)",journal name not available," Kartick Samanta, Manjeet Jassal , Ashwini K Agrawal"
"('March', 2006)",journal name not available, Dirk Hegemann
"('March', 2006)",journal name not available, W Oxenham
"('March', 2006)",journal name not available, P K Banerjee
"('March', 2006)",journal name not available, Tatsuki Matsuo
"('March', 2006)",journal name not available, R Chattopadhyay
"('March', 2006)",journal name not available," Tushar Ghosh , Anuj  Dhawan"
"('March', 2006)",journal name not available, V K Kothari
"('March', 2006)",journal name not available,"  S Rajendran , S  C Anand"
"('March', 2006)",journal name not available,L A Utracki
"('March', 2006)",journal name not available,"Han Gi Chae , Satish Kumar"
"('March', 2006)",journal name not available,"Manjeet Jassal, Ashwini K Agrawal, Ninad S Save"
"('March', 2006)",journal name not available,"S Mondal , J L Hu"
"('March', 2006)",journal name not available,"Bojana Boh , Emil Knez"
"('March', 2006)",journal name not available,"Kartick Samanta, Manjeet Jassal , Ashwini K Agrawal"
"('March', 2006)",journal name not available,Dirk Hegemann
"('March', 2006)",journal name not available,W Oxenham
"('March', 2006)",journal name not available,P K Banerjee
"('March', 2006)",journal name not available,J W S Hearle
"('March', 2006)",journal name not available,Tatsuki Matsuo
"('March', 2006)",journal name not available,Yehia Elmogahzy
"('March', 2006)",journal name not available,R Chattopadhyay
"('March', 2006)",journal name not available,"Tushar Ghosh , Anuj Dhawan"
"('March', 2006)",journal name not available,V K Kothari
"('March', 2006)",journal name not available,M L Gulrajani
"('March', 2006)",journal name not available,"Mangala Joshi, Kushan Banerjee, Prasanth R , VikasThakare"
"('March', 2006)",journal name not available,"S Rajendran , S CAnand"
"('June', 2006)",journal name not available," A Rawal ,  P J Davies"
"('June', 2006)",journal name not available," Abhijit Majumdar, Bijan Sarkar , Prabal Kumar Majumdar"
"('June', 2006)",journal name not available," Jie Yao, Ren-zhe Cheng , Guo-ming Ye"
"('June', 2006)",journal name not available," Soma Samajpati  , Surajit Sengupta"
"('June', 2006)",journal name not available," R K Varshney , R K Singh, A K Sengupta  , V K Kothari"
"('June', 2006)",journal name not available," R K Varshney , R K Singh, A K Sengupta  , V K Kothari"
"('June', 2006)",journal name not available," Arindam Basu ,  Rajanna L Gotipamul"
"('June', 2006)",journal name not available," S K Sinha , R Chattopadhyay"
"('June', 2006)",journal name not available," S Bhattacharyya, S M Chatterjee , P K Mazumder"
"('June', 2006)",journal name not available, L Önal
"('June', 2006)",journal name not available," Sudipta S Mahish, S K Punj , Bhawna Banwari"
"('June', 2006)",journal name not available," A Hebeish, Mohamed M  EL-Molla, Z H EL-Hilw , H S EL-Sayad"
"('June', 2006)",journal name not available," G  Ozcan, H Dayioglu ,  C Candan"
"('June', 2006)",journal name not available," A V Ratna Prasad, K Murali Mohan Rao , M Anil Kumar , K Mohan Rao"
"('June', 2006)",journal name not available," N Gokarneshan,  Anindya Ghosh, N Anbumani , V Subramaniam"
"('June', 2006)",journal name not available," M Tamil Selvan , K Raghunathan"
"('June', 2006)",journal name not available,"A Rawal , P J Davies"
"('June', 2006)",journal name not available,"AbhijitMajumdar, Bijan Sarkar , Prabal Kumar Majumdar"
"('June', 2006)",journal name not available,"JieYao, Ren-zhe Cheng , Guo-ming Ye"
"('June', 2006)",journal name not available,"SomaSamajpati , Surajit Sengupta"
"('June', 2006)",journal name not available,"R KVarshney,. R K Singh, A K Sengupta, V K Kothari"
"('June', 2006)",journal name not available,"R KVarshney , R K Singh, A K Sengupta , V K Kothari"
"('June', 2006)",journal name not available,"ArindamBasu , Rajanna LGotipamul"
"('June', 2006)",journal name not available,"S KSinha , R Chattopadhyay"
"('June', 2006)",journal name not available,G KTyagi
"('June', 2006)",journal name not available,"VViswarajasekaran , KRaghunathan"
"('June', 2006)",journal name not available,"SBhattacharyya, S M Chatterjee , P K Mazumder"
"('June', 2006)",journal name not available,L Önal
"('June', 2006)",journal name not available,"SudiptaS Mahish, S K Punj , Bhawna Banwari"
"('June', 2006)",journal name not available,"AHebeish, Mohamed M EL-Molla, Z H EL-Hilw , H S EL-Sayad"
"('June', 2006)",journal name not available,"G Ozcan, H Dayioglu , C Candan"
"('June', 2006)",journal name not available,"A VRatna Prasad, K Murali Mohan Rao , MAnil Kumar , K Mohan Rao"
"('June', 2006)",journal name not available,"VMohamadi , Ali AA Jeddi"
"('June', 2006)",journal name not available,"NGokarneshan , Anindya Ghosh, N Anbumani , V Subramaniam"
"('June', 2006)",journal name not available,"M TamilSelvan , K Raghunathan"
"('September', 2006)",journal name not available," M  Bilgen, P Hauser , B Smith"
"('September', 2006)",journal name not available," S Ganesan , G  Ramakrishnan"
"('September', 2006)",journal name not available," A Riva, L Coll , M Kasem"
"('September', 2006)",journal name not available," B K Behera , S B Muttagi"
"('September', 2006)",journal name not available," Sinem  Gunesoglu , Binnaz Meric"
"('September', 2006)",journal name not available," V R  GiriDev, K Dhinesh, M B Raghulan  , K Raghunathan"
"('September', 2006)",journal name not available," D B  Shakyawar, N P Gupta , P C  Patni"
"('September', 2006)",journal name not available," Tang  Xiaoliang, Qiu Gao , Feng  Xianping"
"('September', 2006)",journal name not available," F Ameri, S Moradian,  M Amani Tehran , K Faez"
"('September', 2006)",journal name not available," A K  Patra, S Bhaumik , Harmandeep  Kaur"
"('September', 2006)",journal name not available," Haixia Zhang, Shanyuan Wang ,  Yuan Xue "
"('September', 2006)",journal name not available," Guo Hongliang , Ye Guoming"
"('September', 2006)",journal name not available,"M Bilgen, P Hauser, B Smith"
"('September', 2006)",journal name not available,"L B Kimmel, A P S Sawhney, C D Delhom"
"('September', 2006)",journal name not available,"S Ganesan , G Ramakrishnan"
"('September', 2006)",journal name not available,"A Riva, L Coll , M Kasem"
"('September', 2006)",journal name not available,"Ö Özdemir , S Şardağ, F Kalaoğlu"
"('September', 2006)",journal name not available,"B K Behera , S BMuttagi"
"('September', 2006)",journal name not available,"P K Banerjee , P Bhat"
"('September', 2006)",journal name not available,"SinemGunesoglu , Binnaz Meric"
"('September', 2006)",journal name not available,"V R GiriDev, K Dhinesh, M B Raghulan , K Raghunathan"
"('September', 2006)",journal name not available,"D B Shakyawar, N P Gupta , P C Patni "
"('September', 2006)",journal name not available,"Tang Xiaoliang , QiuGao , Feng Xianping"
"('September', 2006)",journal name not available,"F Ameri , S Moradian , M Amani Tehran, K Faez"
"('September', 2006)",journal name not available,"F Talebpour , IHolme"
"('September', 2006)",journal name not available,"A K Patra, S Bhaumik , Harmandeep Kaur"
"('September', 2006)",journal name not available,"Haixia Zhang , Shanyuan Wang ,Yuan Xue "
"('September', 2006)",journal name not available,"Guo Hongliang , YeGuoming"
"('September', 2006)",Dyeing of polyurethane fibre with ,"Patel B H, Patel P B"
"('September', 2006)",Effect of polyethylene glycol on physical properties of durable press finished cotton fabric,"Afshari Mehdi, Tavakoli Mitra, Norouzifar Maryam, Masoumi Zohreh"
"('September', 2006)",A novel motion regulation of the heald frame on looms,"Hongliang Guo, Guoming Ye"
"('September', 2006)",Suitability of cycloidal cam in shedding mechanism,"Bhattacharya Salil Kumar, Das Kisalay"
"('September', 2006)",Characteristics of rotor-spun composite yarns,"Zhang Haixia, Wang Shanyuan, Xue Yuan"
"('September', 2006)",Studies on pigment dyeing of cotton by exhaust method,"Patra A K, Bhaumik S, Kaur Harmandeep"
"('September', 2006)",Effects of silicone-based softener on the easy-care finished cotton fabric,"Talebpour F, Holme I"
"('September', 2006)",Use of transformed reflectance functions for neural network color match prediction systems,"Ameri F, Moradian S, Tehran M Amani, Faez K"
"('September', 2006)",Atmospheric dielectric barrier discharge and its application to surface modification of blood-filtering nonwoven fabrics,"Xiaoliang Tang, Gao Qiu, Xianping Feng"
"('September', 2006)",Subjective evaluation of hand knotted carpets,"Shakyawar D B, Gupta N P, Patni P C"
"('September', 2006)",Effect of lay-up angle and layers on mechanical properties of composites based on rib knit jute inlaid preforms,"GiriDev V R, Dhinesh K, Raghulan M B, Raghunathan K"
"('September', 2006)",Heat and mass transfer properties of 2-yarn fleece knitted fabrics,"Gunesoglu Sinem, Meric Binnaz"
"('September', 2006)",Influence of yarn torsional rigidity on dimensions of cotton knitted loops,"Banerjee P K, Bhat P"
"('September', 2006)",Engineering design of polyester-viscose blended suiting fabrics using radial basis function network: Part I — Prediction of fabric low-stress mechanical properties,"Behera B K, Muttagi S B"
"('September', 2006)",Effects of twisting methods on the plied yarn properties,"Ozdemir O, Sardag S, Kalaoglu F"
"('September', 2006)",Structural and functional characteristics of yarns manufactured by different pneumatic spinning systems,"Riva A, Coll L, Kasem M"
"('September', 2006)",Fibre migration in compact-spun yarns: Part I—Pneumatic compact yarn,"Ganesan S, Ramakrishnan G"
"('September', 2006)",Tensile properties of various cotton and Dyneema® blend yarns,"Kimmel L B, Sawhney A P S, Delhom C D"
"('September', 2006)",Effect of mass of kapas on quality of ginned lint,"Selvan M Tamil, Raghunathan K"
"('September', 2006)",Ionic crosslinking of cellulose,"Bilgen M, Hauser P, Smith B"
"('December', 2006)",journal name not available," B K Behera , S B Muttagi"
"('December', 2006)",journal name not available," G K Tyagi , P Madhusoodhanan"
"('December', 2006)",journal name not available, G K Tyagi
"('December', 2006)",journal name not available," R S  Rengasamy, V K Kothari, Asis Patnaik , S K Bhatia"
"('December', 2006)",journal name not available," S Subramanian , A Peer Mohamed"
"('December', 2006)",journal name not available," Narendra Reddy, Yiqi Yang , David D McAlister III"
"('December', 2006)",journal name not available,"  O L  Shanmugasundaram,V R Giri Dev, R Neelakandan , M Madhusoothanan ,  G Suseela Rajkumar"
"('December', 2006)",journal name not available," [IPC Code: Int. Cl.8 A61L15/00,  D06B3/00]"
"('December', 2006)",journal name not available," Wenbin Li , Weilin Xu"
"('December', 2006)",journal name not available," P C Patni, D B Shakyawar , N P  Gupta"
"('December', 2006)",journal name not available," Bhaarathi Dhurai , V Natarajan"
"('December', 2006)",journal name not available," A N Sai Krishnan, L Ashok Kumar ,  A Venkatachalam"
"('December', 2006)",journal name not available," S  K Malik , Manoj Das"
"('December', 2006)",journal name not available,"B K Behera , S B Muttagi"
"('December', 2006)",journal name not available,"G K Tyagi , P Madhusoodhanan"
"('December', 2006)",journal name not available,"L Onal , M Korkmaz"
"('December', 2006)",journal name not available,G K Tyagi
"('December', 2006)",journal name not available,"S Subramanian , A Peer Mohamed"
"('December', 2006)",journal name not available,"Narendra Reddy, Yiqi Yang , David D McAlister III"
"('December', 2006)",journal name not available,"Wenbin Li , Weilin Xu"
"('December', 2006)",journal name not available,"P C Patni, D B Shakyawar , N P Gupta"
"('December', 2006)",journal name not available,"Debasish Das, Subhash Chandra Bhattacharya , Sankar RayMaulik"
"('December', 2006)",journal name not available,"Bhaarathi Dhurai ,V Natarajan"
"('December', 2006)",journal name not available,"S BenAbdessalem, S Mokhtar, B Durand , N Chakfe"
"('December', 2006)",journal name not available,"A N Sai Krishnan, L Ashok Kumar , A Venkatachalam"
"('December', 2006)",journal name not available,"Salil Kumar Bhattacharya , Asoke Kumar Chakraborty"
"('December', 2006)",journal name not available,"N Shanmugam , S S Doke"
"('December', 2006)",journal name not available,"S K Malik , Manoj Das"
"('March', 2005)",journal name not available,"S Bhattacharya, Bhuvanesh Gupta, A K Mukherjee , R Vardarajan"
"('March', 2005)",journal name not available,"M Prabaharan , N Carneiro"
"('March', 2005)",journal name not available,"S K Malik, Savita Kadian , Sushil Kumar"
"('June', 2005)",journal name not available,"R Eren , H R Alpay"
"('June', 2005)",journal name not available,"S Mondal , B Gupta , H Singh"
"('June', 2005)",journal name not available,"Nilanjana Bairagi , M L Gulrajani"
"('June', 2005)",journal name not available,"Xiaoyu Hu , Changfa Xiao  "
"('June', 2005)",journal name not available,"Arindam Basu , Rajanna Gotipamul"
"('June', 2005)",journal name not available,"Vinay Kumar Midha , A Mukhopadyay"
"('September', 2005)",journal name not available,"Recep Eren , Ahmet Aydemir"
"('September', 2005)",journal name not available,"D Bhattacharjee , V K Kothari"
"('September', 2005)",journal name not available,"N K Palaniswamy , A Peer Mohamed"
"('September', 2005)",journal name not available,"V Masteikaite , V Sacevičiene"
"('September', 2005)",journal name not available,"B Meric , A Durmaz"
"('September', 2005)",journal name not available,"K K Gupta , V K Kothari"
"('September', 2005)",journal name not available,"R S Rengasamy, S M Ishtiaque , Anindya Ghosh"
"('September', 2005)",journal name not available,"G K Tyagi , Dhirendra Sharma"
"('September', 2005)",journal name not available,"N Shanmugam , S S Doke"
"('September', 2005)",journal name not available,"M Ramasamy , P V Kandasaamy"
"('September', 2005)",journal name not available,Shen Kung Liao
"('September', 2005)",journal name not available,"A Mukhopadhyay , S Ghosh"
"('September', 2005)",journal name not available,"R Indu Shekar, KamalKumar , T M Kotresh"
"('September', 2005)",journal name not available,"N Gokarneshan, N Anbumani, V Subramaniam"
"('September', 2005)",An investigation on the minimum twist of cohesion of ring and compact spun yarns,"Gokarneshan N, Anbumani N, Subramaniam V"
"('September', 2005)",Development of closely woven breathable linen fabric for water storage applications,"Shekar R Indu, Kumar Kamal, Kotresh T M"
"('September', 2005)",Creep performance of short stretch bandage,"Mukhopadhyay A, Ghosh S"
"('September', 2005)",Dyeing of microdenier polyester fabric in supercritical carbon dioxide,Liao Shen Kung
"('September', 2005)",Effect of cationization of cotton on it's dyeability,"Ramasamy M, Kandasaamy P V"
"('September', 2005)",Variation in crystallite shape ellipsoid in non-mulberry silk fibres,"Somashekarappa H, Mahesh S S, Somashekar R, Sangappa"
"('September', 2005)",Highest standard count estimation from fibre parameters using neural network techniques,"Shanmugam N, Doke S S"
"('September', 2005)",Yarn hairiness controlled by modified yarn path in cotton ring spinning,"Thilagavathi G, Gukanathan G, Munusamy B"
"('September', 2005)",Low-stress properties of mercerized cotton ring- and OE rotor-spun yarns,"Tyagja G K, Sharma Dhirendra"
"('September', 2005)",Prediction of spun yarn strength at different gauge lengths using Wei bull distribution,"Rengasamy R S, Ishtiaque S M, Ghosh Anindya"
"('September', 2005)",Development of an instrument to study shrinkage properties of air-jet textured yarns,"Gupta K K, Kothari V K"
"('September', 2005)",Effect of thread structure and lubrication ratio on seam properties,"Meric B, Durmaz A"
"('September', 2005)",Study on tensile properties of coated fabrics and laminates,"Masteikaite V, Saceviciene V"
"('September', 2005)",Effect of lay-up angle on mechanical properties of composites based on rib knit jute preforms,"GirDev V R, Sivabalakrishnan A, Raghunathan K, Karthik A"
"('September', 2005)","Effect of single yarn twist, ply-to-singles twist ratio and tightness factor on spirality of single jersey cotton knitted fabrics","Palaniswamy N K, Mohamed A Peer"
"('September', 2005)",A theoretical model to predict the thermal resistance of plain woven fabrics,"Bhattacharjee D, Kothari V K"
"('September', 2005)",Kinematic design method for six-bar linkage sley drive mechanisms in weaving,"Eren Recep, Aydemir Ahmet"
"('December', 2005)",journal name not available,"V K Kothari , Kausik Bal"
"('December', 2005)",journal name not available,"G K Tyagi , Dhirendra Sharma"
"('December', 2005)",journal name not available,"A Marmarali ,S O Gorken "
"('December', 2005)",journal name not available,"Zhang Xing-xiang, Li Yi, Tao Xiao-ming , Yick Kit-lun"
"('December', 2005)",journal name not available,"Qufu Wei , X Q Wang"
"('December', 2005)",journal name not available,"S Sengupta, P Ray , P K Majumdar"
"('December', 2005)",journal name not available,"T M Kotresh, R Indu Shekar, M S Subbu Lakshmi , S N VijayLakshmi "
"('December', 2005)",journal name not available,"Sunay Omeroglu , Behcet Becerir"
"('December', 2005)",journal name not available,"G K Tyagi ,YogeshKhanna"
"('December', 2005)",journal name not available,"Dipayan Das , Bohuslav Neckář"
"('December', 2005)",journal name not available,"G Thilagavathi , K Rajendrakumar ,R Rajendran"
"('December', 2005)",journal name not available,"S K Malik , SushilKumar"
"('December', 2005)",journal name not available,"A K Samanta, Deepali Singhee, Gautam Basu , K K Mahalanabis"
"('December', 2005)",journal name not available,"J N Chakraborty, Rudrajit Pal , P R Megha"
"('March', 2004)",journal name not available,"A S Hockenberger , S Koral"
"('March', 2004)",journal name not available,"V K Kothari, S M Ishtiaque , V G Ogale"
"('March', 2004)",journal name not available,"S M Ishtiaque, R S Rengasamy , A Ghosh"
"('March', 2004)",journal name not available,"G K Tyagi, Amarjot Singh , A Goyal"
"('March', 2004)",journal name not available,"Ashwini K Agrawal, B K Behera , Jaheer Abbas"
"('March', 2004)",journal name not available,"Kaushal Raj Sharma, B K Behera, H Roedel ,"
"('March', 2004)",journal name not available,"B V Vasumathi, T H Somashekar, S L Chilakwad , G Shrikanth "
"('March', 2004)",journal name not available,"N C Pan, S N Chattopadhyay , A Day"
"('June', 2004)",journal name not available,"A P S Sawhney, J B Price , T A Calamari"
"('June', 2004)",journal name not available,Eglal H K El-Gendy
"('June', 2004)",journal name not available,"I Saukaityte, V Daukantiene , M Gutauskas"
"('June', 2004)",journal name not available,Lai Sang-Song 
"('June', 2004)",journal name not available,"A Das, S M Ishtiaque , Rajesh Kumar"
"('June', 2004)",journal name not available,"A Das, S M Ishtiaque , Rajesh Kumar"
"('June', 2004)",journal name not available,"S M Ishtiaque, R S Rengasamy , A Ghosh"
"('June', 2004)",journal name not available,"S Subramanian , N Gobi"
"('June', 2004)",journal name not available,"J Maillo, D Cayuela, J Gacén, E Estrenjer , A M Sitges"
"('June', 2004)",journal name not available,"A K Samanta, Sunanda Mitra, Deepali Singhee , Smita Parekh "
"('June', 2004)",journal name not available,"A A Itagi, Mandar Shete, Kapil Asher , Nitin Kanade"
"('September', 2004)",journal name not available,"J H Lin, C H Chang, H C Chen , C W Lou"
"('September', 2004)",journal name not available,"R S Rengasamy, V K Kothari , Asis Patnaik"
"('September', 2004)",journal name not available,"A Das, S M Ishtiaque , Rajesh Kumar"
"('September', 2004)",journal name not available,"A Das, S M Ishtiaque , Rajesh Kumar"
"('September', 2004)",journal name not available,"B M D Dauda , M P U Bandara "
"('September', 2004)",journal name not available,"M Prabaharan , L Almeida"
"('September', 2004)",journal name not available,"S R Shukla, S C Shinde, A S Banye , Swati M Patil"
"('December', 2004)",journal name not available,"C W Kan, K   Chan , C W M Yuen"
"('December', 2004)",journal name not available,"R V M Gowda,   M Sivakumar , M S Senthil Kannan"
"('December', 2004)",journal name not available,"G K Tyagi,   Dhirendra Sharma , K R Salhotra"
"('December', 2004)",journal name not available,"G K Tyagi ,   Dhirendra Sharma , K R Salhotra"
"('December', 2004)",journal name not available,"S Mukherjee  , P K Majumdar"
"('December', 2004)",journal name not available,"R S   Rengasamy, S M Ishtiaque, A Ghosh, A Patnaik , M Bharati"
"('December', 2004)",journal name not available,"Jal Singh ,   B S Sharma"
"('December', 2004)",journal name not available,"B Popović,  D Jocić, R S Jovanović   , M Filipović"
"('December', 2004)",journal name not available,"M Tamil   Selvan , K Raghunathan"
"('December', 2004)",journal name not available,"Li Long  , Zhou Wei"
"('December', 2004)",journal name not available,"R B Chavan ,   A K Patra"
"('September', 2003)",journal name not available,"Sadhan Chandra Ray , P K Banerjee"
"('September', 2003)",journal name not available,"Sadhan Chandra Ray , P K Banerjee"
"('September', 2003)",journal name not available,"S M Ishtiaque, A Das , P Yadav"
"('September', 2003)",journal name not available,"X X Zhang, X C Wang, H Zhang, J J Niu , R B Yin"
"('September', 2003)",journal name not available,Lai Sang-Song
"('September', 2003)",journal name not available,"Guo Yueyang , Chen Ruiqi"
"('September', 2003)",journal name not available,"R S Rengasamy, V K Kothari, R Alagirusamy , S Modi"
"('September', 2003)",journal name not available,"Arindam Basu , Rajanna L Gotipamul"
"('September', 2003)",journal name not available,"S M Ishtiaque, A Das , P Yadav"
"('September', 2003)",journal name not available,"G K Tyagi , Anil Gupta , Amarjot Singh"
"('September', 2003)",journal name not available,"Salvinija Petrulyte , Donatas Petrulis"
"('September', 2003)",journal name not available,"A K Samanta, A Konar, D Ghosh , S Acharya"
"('September', 2003)",journal name not available,"R K Sarkar, Purushottam De , P D Chauhan"
"('September', 2003)",journal name not available,"S D Bhattacharya , B J Agarwal"
"('September', 2003)",journal name not available,"N C Pan, S N Chattopadhyay , A Day"
"('September', 2003)",journal name not available,Ruxin Yang
"('September', 2003)",journal name not available,A V Moharir
"('September', 2003)",journal name not available,R V Mahendra Gowda
"('December', 2003)",journal name not available,"S B Jadhav, S Vancheswaran, N C Vizia , K R K Iyer"
"('December', 2003)",journal name not available,"F Dadashian , M A Wilding"
"('December', 2003)",journal name not available,"R Chattopadhyay , R Ghosh"
"('December', 2003)",journal name not available,"S M Ishtiaque, S Chaudhuri , A Das "
"('December', 2003)",journal name not available,"S M Ishtiaque, S Chaudhuri , A Das"
"('December', 2003)",journal name not available,G K Tyagi 
"('December', 2003)",journal name not available,"Satyaki Bhattacharyya, S Mondal , S Pal  "
"('December', 2003)",journal name not available,"A Mukhopadhyay, I C Sharma , A Mohanty"
"('December', 2003)",journal name not available,"S B Ghosh, P Bajaj , V K Kothari"
"('December', 2003)",journal name not available,"M Prabaharan , J Venkata Rao"
"('December', 2003)",journal name not available,"M Hashem, M El-Bisi , A Hebeish"
"('December', 2003)",journal name not available,"S N Chattopadhyay, N C Pan , A Day"
"('December', 2003)",journal name not available,"D P Chattopadhyay , J K Sharma , R B Chavan"
"('December', 2003)",journal name not available,"S K Malik, S Bhaumik , R N Mukherjee"
"('December', 2003)",journal name not available,"M L Gulrajani , Deepti Gupta , Priyanka Gupta"
"('December', 2003)",journal name not available,"Tushar K Ghosh , Naiyue Zhou"
"('December', 2003)",journal name not available,"Junchao Jin , Jinjin Dai"
"('December', 2003)",journal name not available,"The wool fabrics have been treated under different low-temperature glow discharge conditions (25-200W, 20-100Pa and 0.5-30min), dyed with reactive dye at a constant dyeing temperature and then studied for the dyeing behaviour based on dye uptake and fixation. It is observed that the treated wool fabrics can be dyed quickly and a higher dye uptake can be obtained at 80oC. It is also shown that the plasma treating time, power and pressure also influence the dyeing behaviour of treated wool greatly. "
"('December', 2003)",journal name not available,"Keywords: Low-temperature glow discharge, Plasma treatment, Reactive dyeing, Wool"
"('March', 2002)",journal name not available," K Lakshmi Kalyani , A Sharada Devi"
"('March', 2002)",journal name not available,"G K Tyagi, A Saini, A Tyagi , M KhandelwalandS M Ishtiaque"
"('March', 2002)",journal name not available,"S M Ishtiaque, K R Salhotra and R V M Gowda"
"('March', 2002)",journal name not available,"V K Kothari, A Mukhopadhyay and R C D Kaushikb"
"('March', 2002)",journal name not available,"S Dhamija, K R Salhotra, R Chattopadhayay andR C D Kaushik"
"('March', 2002)",journal name not available,"A Das, P Yadav and S M Ishtiaque"
"('March', 2002)",journal name not available,"G K Tyagi, A Patnaik and S M Ishtiaque"
